UNC,Florida Gulf Coast,USC,Providence,Indiana,Chattanooga,Kentucky,Stony Brook,Notre Dame,Michigan,West Virginia,Stephen F. Austin,Wisconsin,Pitt,Xavier,Weber State
UNC,Providence,Indiana,Kentucky,Notre Dame,Stephen F. Austin,Wisconsin,Xavier
UNC,Indiana,Notre Dame,Wisconsin
UNC,Notre Dame
UNC
Oregon,Holy Cross,St. Joseph's,Cincinnati,Baylor,Yale,Duke,North Carolina-Wilmington,Texas,Northern Iowa,Texas A&M;,Green Bay,Oregon State,VCU,Oklahoma,Cal State Bakersfield
Oregon,St. Joseph's,Yale,Duke,Northern Iowa,Texas A&M;,VCU,Oklahoma
Oregon,Duke,Texas A&M;,Oklahoma
Oregon,Oklahoma
Oklahoma
Kansas,Austin Peay,Colorado,UConn,Maryland,South Dakota State,University of California,Hawaii,Arizona,Wichita State,Miami (FL),Buffalo,Iowa,Temple,Villanova,North Carolina-Asheville
Kansas,UConn,Maryland,Hawaii,Wichita State,Miami (FL),Iowa,Villanova
Kansas,Maryland,Miami (FL),Villanova
Kansas,Villanova
Villanova
Virginia,Hampton,Texas Tech,Butler,Purdue,Arkansas-Little Rock,Iowa State,Iona,Seton Hall,Gonzaga,Utah,Fresno State,Dayton,Syracuse,Michigan State,Middle Tennessee
Virginia,Butler,Arkansas-Little Rock,Iowa State,Gonzaga,Utah,Syracuse,Middle Tennessee
Virginia,Iowa State,Gonzaga,Syracuse
Virginia,Syracuse
Syracuse
Villanova,Oklahoma,Syracuse,UNC
Villanova,UNC
Villanova
