Syracuse,North Carolina-Asheville,Kansas State,Southern Miss,Vanderbilt,Harvard,Wisconsin,Montana,Cincinnati,Texas,Florida State,St. Bonaventure,Gonzaga,West Virginia,Ohio State,Loyola (MD)
Syracuse,Kansas State,Vanderbilt,Wisconsin,Cincinnati,Florida State,Gonzaga,Ohio State
Syracuse,Wisconsin,Cincinnati,Ohio State
Syracuse,Ohio State
Ohio State
UNC,Vermont,Creighton,Alabama,Temple,South Florida,Michigan,Ohio,San Diego State,North Carolina State,Georgetown,Belmont,Saint Mary's (CA),Purdue,Kansas,Detroit
UNC,Creighton,South Florida,Ohio,North Carolina State,Georgetown,Purdue,Kansas
UNC,Ohio,North Carolina State,Kansas
UNC,Kansas
Kansas
Kentucky,Western Kentucky,Iowa State,UConn,Wichita State,VCU,Indiana,New Mexico State,UNLV,Colorado,Baylor,South Dakota State,Notre Dame,Xavier,Duke,Lehigh
Kentucky,Iowa State,VCU,Indiana,Colorado,Baylor,Xavier,Lehigh
Kentucky,Indiana,Baylor,Xavier
Kentucky,Baylor
Kentucky
Michigan State,LIU-Brooklyn,Memphis,Saint Louis,New Mexico,Long Beach State,Louisville,Davidson,Murray State,Colorado State,Marquette,BYU,Florida,Virginia,Missouri,Norfolk State
Michigan State,Saint Louis,New Mexico,Louisville,Murray State,Marquette,Florida,Norfolk State
Michigan State,Louisville,Marquette,Florida
Louisville,Florida
Louisville
Kentucky,Louisville,Ohio State,Kansas
Kentucky,Kansas
Kentucky
